,user_id,tweets_count,has_name,has_image,has_address,has_bio,profile_has_url,present_in_list,mean_followers_count,mean_friends_count,label
672,377994769,1,1,1,0,0,0,0,17,0,0
673,379259119,3,1,1,0,0,0,0,37,0,0
674,380246735,785,1,1,0,0,0,0,9,0,0
675,380597201,45,1,1,1,1,0,0,8,0,0
676,382916532,342,1,1,1,1,0,0,3,0,0
677,383379752,440,1,1,0,0,1,0,3,0,0
678,383515070,30,1,1,1,0,0,0,2,0,0
679,383771160,0,1,1,0,0,0,0,118,0,0
680,384435379,101,1,1,0,0,0,0,1,0,0
681,384501016,30,1,1,0,0,1,0,2,0,0
682,388036783,1,1,1,1,0,0,0,20,0,0
683,389134388,0,1,1,0,0,0,0,15,0,0
684,389632220,93,1,1,0,0,0,0,7,0,0
685,390471074,5,1,1,0,0,1,0,17,0,0
686,391017238,3,1,1,0,0,0,0,46,0,0
687,392188753,6,1,1,0,0,0,0,1,0,0
688,393320691,13,1,1,1,1,1,0,7,0,0
689,394301693,3,1,1,0,0,0,0,82,0,0
690,394416247,726,1,1,0,0,0,0,17,0,0
691,394725471,19,1,1,1,1,0,1,2,0,0
692,395021188,3,1,1,0,1,0,0,21,0,0
693,395436399,1,1,1,0,0,0,0,14,0,0
694,395458764,0,1,1,0,0,0,0,212,0,0
695,396755498,1647,1,1,0,0,0,0,14,0,0
696,397497470,0,1,1,0,0,0,0,44,0,0
697,397930399,1,1,1,0,0,0,0,27,0,0
698,398429222,6,1,1,0,0,0,0,84,0,0
699,398813548,10,1,1,0,0,0,0,5,0,0
700,400069220,8,1,1,0,0,0,0,44,0,0
701,401190123,2,1,1,0,0,0,0,6,847,0
702,401287742,1,1,1,0,0,0,0,70,0,0
703,402630337,303,1,1,1,1,1,1,6,0,0
704,404334610,9,1,1,1,0,0,0,32,0,0
705,407371142,29,1,1,0,0,0,0,5,0,0
706,407868184,954,1,1,0,0,0,0,59,0,0
707,411288201,0,1,1,0,0,0,0,17,0,0
708,412025289,0,1,1,0,0,0,0,16,0,0
709,412614875,1,1,1,0,0,0,0,2,0,0
710,413650968,15,1,1,0,0,0,0,39,0,0
711,414022154,72,1,1,0,0,0,0,56,0,0
712,415190109,5,1,1,1,1,0,0,20,0,0
713,415627855,0,1,1,0,0,0,0,51,0,0
714,416995459,0,1,1,0,0,0,0,21,0,0
715,417755580,3,1,1,0,0,0,0,6,0,0
716,420200172,1,1,1,0,0,0,0,8,0,0
717,420658286,125,1,1,0,1,0,0,1,0,0
718,421419585,27,1,1,1,1,0,0,9,0,0
719,422318647,12,1,1,0,0,0,0,41,0,0
720,422395359,156,1,1,0,0,0,0,1,0,0
721,422415442,5,1,1,0,0,0,0,56,0,0
722,422850440,0,1,1,1,0,0,0,48,0,0
723,423342037,14,1,1,1,0,1,0,1,0,0
724,433346840,816,1,1,1,0,0,0,24,0,0
725,433495525,36,1,1,0,0,0,0,42,0,0
726,435591257,2,1,1,0,0,0,0,19,847,0
727,435599018,300,1,1,0,0,0,0,54,0,0
728,435740269,4,1,1,1,0,0,0,18,0,0
729,442508258,15,1,1,1,0,0,0,20,0,0
730,442773631,41,1,1,0,0,0,0,16,0,0
731,443037335,224,1,1,0,0,0,0,37,0,0
732,444175307,4,1,1,1,0,0,0,3,0,0
733,445718322,1,1,1,0,0,0,0,39,0,0
734,447009557,156,1,1,0,0,0,0,25,0,0
735,448116475,13,1,1,0,0,0,0,28,0,0
736,448310199,548,1,1,0,0,0,0,4,0,0
737,450179797,83,1,1,1,1,0,0,4,0,0
738,451920644,189,1,1,0,1,0,0,4,0,0
739,452825048,0,1,1,0,0,0,0,16,0,0
740,454616346,17,1,1,0,0,0,0,9,0,0
741,454919703,65,1,1,0,1,0,0,22,0,0
742,455070011,0,1,1,0,0,0,0,25,0,0
743,457013718,12,1,1,0,0,0,0,27,0,0
744,460188434,7,1,1,1,0,0,0,40,0,0
745,460577572,201,1,1,1,1,0,0,10,0,0
746,463203300,5,1,1,0,0,0,0,21,0,0
747,465998255,5,1,1,1,0,0,0,60,0,0
748,466557338,36,1,1,0,1,0,0,14,0,0
749,468338356,1,1,1,1,0,0,0,24,0,0
750,469178446,2,1,1,0,0,0,0,34,0,0
751,469578533,9,1,1,1,0,0,0,26,0,0
752,475035176,112,1,1,1,1,1,0,2,0,0
753,475549626,75,1,1,0,0,0,0,31,0,0
754,479340177,1174,1,1,0,0,0,0,13,0,0
755,479630075,12,1,1,0,0,0,0,9,0,0
756,481928900,28,1,1,1,0,1,0,1,0,0
757,486647349,53,1,1,1,1,0,1,1,0,0
758,487650514,1,1,1,0,0,0,0,11,0,0
759,487827567,25,1,1,1,0,0,0,9,0,0
760,490713181,162,1,1,0,1,0,0,16,211,0
761,490960729,2,1,1,1,1,0,0,21,0,0
762,491750411,0,1,1,0,0,1,0,21,0,0
763,499854962,2,1,1,0,0,0,0,15,0,0
764,501962011,1,1,1,1,0,0,0,5,0,0
765,503624688,27,1,1,1,1,0,0,1,0,0
766,504867024,0,1,1,1,0,0,0,9,0,0
767,506275240,653,1,0,0,0,0,0,13,0,0
768,508032449,0,1,1,0,0,0,0,102,0,0
769,509038409,0,1,1,0,0,0,0,150,0,0
770,511263887,67,1,1,0,1,0,1,3,0,0
771,512084670,633,1,1,0,0,0,0,26,0,0
772,514736144,8,1,1,0,0,0,0,24,338,0
773,514818877,58,1,1,1,0,0,0,2,0,0
774,515730170,0,1,1,1,1,1,0,14,0,0
775,520214369,27,1,1,1,1,0,0,3,0,0
776,520701091,0,1,1,0,0,0,0,1,0,0
777,523035519,4,1,1,0,0,0,0,98,0,0
778,523607344,0,1,1,1,0,0,0,15,3227,0
779,529329358,0,1,1,0,0,0,0,4,0,0
780,534488325,0,1,1,1,1,0,0,17,0,0
781,537276941,14,1,1,0,0,0,0,25,0,0
782,538558418,4,1,1,1,0,0,0,12,0,0
783,542412215,0,1,1,0,0,0,0,46,0,0
784,544481555,854,1,1,0,0,0,0,6,0,0
785,544610571,0,1,1,0,0,0,0,212,0,0
786,544805302,1,1,1,1,1,0,0,32,0,0
787,545540431,0,1,1,0,1,0,0,5,0,0
788,545647644,17,1,1,0,1,0,0,43,0,0
789,546818678,1,1,1,0,0,0,0,3,0,0
790,547113501,17,1,1,0,1,0,0,42,0,0
791,548300100,240,1,1,0,0,0,0,87,0,0
792,550717230,3,1,1,0,1,0,0,9,0,0
793,553924029,0,1,1,1,1,0,0,3,0,0
794,554590139,85,1,1,0,1,0,0,12,0,0
795,555263333,2,1,1,0,1,0,0,3,0,0
796,558153258,4,1,1,1,0,0,0,9,0,0
797,562152074,4,1,1,0,1,0,0,1,0,0
798,563363271,6,1,1,0,0,0,0,33,0,0
799,563914220,1,1,1,0,0,0,0,45,0,0
800,564015559,3,1,1,0,0,0,0,51,0,0
801,566429313,11,1,1,0,0,0,0,20,0,0
802,569994470,2,1,1,1,0,0,0,24,0,0
803,571300851,7,1,1,1,1,0,0,6,0,0
804,580423549,1,1,1,0,0,0,0,43,0,0
805,582554537,2,1,1,0,0,0,0,17,0,0
806,582855209,0,1,1,0,0,0,0,38,0,0
807,584681101,17,1,1,0,1,1,0,5,0,0
808,585883867,97,1,1,0,1,0,0,16,0,0
809,586738651,0,1,1,0,1,0,0,8,0,0
810,588962156,6,1,1,1,1,0,0,11,0,0
811,590916061,66,1,1,0,0,0,0,48,0,0
812,597614760,8,1,1,0,0,0,0,17,0,0
813,605294402,1,1,1,0,0,0,0,27,0,0
814,607732940,6,1,1,0,0,0,0,3,0,0
815,611238815,29,1,1,0,0,0,0,45,0,0
816,611817370,106,1,1,1,1,0,0,13,0,0
817,626820204,3,1,1,1,0,0,0,28,0,0
818,630700348,5,1,1,1,0,0,0,10,0,0
819,635863952,0,1,1,0,0,0,0,7,0,0
820,717691526,71,1,1,0,0,0,0,39,0,0
821,735242102,18,1,1,1,0,0,0,2,0,0
822,759191942,5,1,1,0,0,0,0,7,0,0
823,764770615,6,1,1,0,1,0,0,21,0,0
824,794003875,8,1,1,0,0,0,0,22,0,0
825,837889771,231,1,1,1,0,0,0,6,0,0
826,845770021,11,1,1,0,0,0,0,31,0,0
827,858707286,24,1,1,0,1,0,0,1,0,0
828,869150966,77,1,1,1,1,1,1,1,0,0
829,909766628,2,1,1,0,1,0,0,11,0,0
830,921913526,7,1,1,1,1,0,0,8,0,0
831,936112358,1,1,1,0,0,0,0,1,0,0
832,951793016,55,1,1,1,1,0,0,1,0,0
833,966110664,39,1,1,0,0,0,0,0,0,0
834,973256785,0,1,1,0,0,0,0,6,0,0
835,989855300,3,1,1,1,1,0,0,1,0,0
836,1013213588,0,1,1,0,0,0,0,19,0,0
837,1017855660,1,1,1,0,0,0,0,70,0,0
838,1023549769,9,1,1,1,1,0,0,13,0,0
839,1030686715,10,1,1,0,0,0,0,14,0,0
840,1098285654,1,1,1,0,0,0,0,69,7099,0
841,1122936860,6,1,1,0,1,0,0,23,0,0
842,1129397028,1,1,1,0,0,0,0,8,0,0
843,1151673038,5,1,1,0,1,0,0,8,0,0
844,1281271908,205,1,1,0,1,0,1,1,1,0
0,370098498,658,1,1,0,0,0,0,2,0,0
1,37384589,641,1,1,1,1,0,0,1,0,0
2,72110028,1121,1,1,1,0,0,0,2,0,0
3,82885728,568,1,1,1,0,0,0,2,0,0
4,110120789,535,1,0,1,0,0,0,6,0,0
5,134435538,0,1,1,0,0,0,1,2,0,0
6,195913271,94,1,0,0,0,0,0,2,0,0
7,252647855,541,1,0,1,1,0,0,3,0,0
8,290499654,1362,1,1,1,1,0,1,5,0,0
9,303932719,1097,1,1,0,0,0,0,1,0,0
10,349392750,1324,1,1,1,1,0,0,2,0,0
11,475732319,1232,1,0,0,0,0,1,5,0,0
12,616204178,43,1,1,1,1,0,0,36,0,0
13,616205123,50,1,1,1,1,0,0,27,0,0
14,616205288,68,1,1,1,1,0,0,26,0,0
15,616205957,60,1,1,1,0,0,0,27,0,0
16,616206143,52,1,1,1,1,0,0,18,0,0
17,616206149,67,1,1,1,1,0,0,30,0,0
18,616206200,44,1,1,1,1,0,0,29,0,0
19,616206215,35,1,1,1,1,0,0,37,0,0
20,616206269,56,1,1,1,0,0,0,32,0,0
21,616206275,64,1,1,1,1,0,0,36,0,0
22,616206311,79,1,1,1,1,0,0,28,1,0
23,616206386,60,1,1,1,0,0,0,40,0,0
24,616206452,64,1,1,1,1,0,0,35,0,0
25,616206464,81,1,1,1,1,0,0,22,0,0
26,616206467,62,1,1,1,1,0,0,21,1,0
27,616206563,70,1,1,1,0,0,0,42,0,0
28,616206614,52,1,1,1,1,0,0,19,1,0
29,616206626,69,1,1,1,1,0,0,8,0,0
30,616206631,57,1,1,1,1,0,0,21,0,0
31,616206656,45,1,1,1,0,0,0,44,1,0
32,616206664,57,1,1,1,0,0,0,56,0,0
33,616206769,66,1,1,1,1,0,0,25,0,0
34,616207079,56,1,1,1,1,0,0,33,0,0
35,616207376,59,1,1,1,0,0,0,38,0,0
36,616207430,58,1,1,1,1,0,0,24,0,0
37,616208212,57,1,1,1,1,0,0,31,0,0
38,616208980,55,1,1,1,1,0,0,45,0,0
39,616209703,59,1,1,1,1,0,0,34,0,0
40,616210015,63,1,1,1,1,0,0,41,0,0
41,616210814,62,1,1,1,1,0,0,38,0,0
42,616210933,54,1,1,1,1,0,0,41,0,0
43,616210993,55,1,1,1,1,0,0,38,0,0
44,616211005,42,1,1,1,1,0,0,28,0,0
45,616211029,78,1,1,1,0,0,0,19,0,0
46,616211149,62,1,1,1,1,0,0,30,0,0
47,616211257,59,1,1,1,0,0,0,52,0,0
48,616211458,54,1,1,1,0,0,0,34,0,0
49,616211479,63,1,1,1,1,0,0,20,0,0
50,616211512,48,1,1,1,0,0,0,25,0,0
51,616211704,68,1,1,1,1,0,0,39,0,0
52,616211779,61,1,1,1,1,0,0,37,0,0
53,616211792,81,1,1,1,1,0,0,25,0,0
54,616212091,64,1,1,1,1,0,0,37,0,0
55,616212148,63,1,1,1,1,0,0,22,0,0
56,616212203,62,1,1,1,1,0,0,27,0,0
57,616212268,57,1,1,1,0,0,0,38,0,0
58,616212298,63,1,1,1,1,0,0,33,0,0
59,616212355,66,1,1,1,1,0,0,29,0,0
60,616212358,61,1,1,1,1,0,0,38,0,0
61,616212964,70,1,1,1,1,0,0,28,0,0
62,616213459,60,1,1,1,0,0,0,48,0,0
63,616215005,70,1,1,1,1,0,0,23,0,0
64,616215302,65,1,1,1,1,0,0,30,0,0
65,616215323,62,1,1,1,1,0,0,16,0,0
66,616215454,83,1,1,1,1,0,0,20,1,0
67,616215784,54,1,1,1,1,0,0,28,0,0
68,616216289,158,1,1,1,1,0,0,22,0,0
69,616217255,53,1,1,1,1,0,0,32,0,0
70,616217345,66,1,1,1,1,0,0,29,1,0
71,616217624,60,1,1,1,1,0,0,26,1,0
72,616217714,56,1,1,1,1,0,0,19,0,0
73,616217762,67,1,1,1,0,0,0,49,0,0
74,616217828,53,1,1,1,1,0,0,32,0,0
75,616217858,81,1,1,1,1,0,0,37,0,0
76,616217867,66,1,1,1,1,0,0,54,0,0
77,616217939,56,1,1,1,1,0,0,48,0,0
78,616217972,66,1,1,1,0,0,0,47,0,0
79,616218053,56,1,1,1,1,0,0,32,0,0
80,616218281,64,1,1,1,1,0,0,26,0,0
81,616218317,58,1,1,1,1,0,0,35,0,0
82,616218326,72,1,1,1,1,0,0,24,0,0
83,616218377,77,1,1,1,1,0,0,28,0,0
84,616218482,60,1,1,1,1,0,0,41,0,0
85,616218488,60,1,1,1,1,0,0,39,1,0
86,616218557,65,1,1,1,1,0,0,30,1,0
87,616218743,66,1,1,1,1,0,0,48,0,0
88,616218776,69,1,1,1,1,0,0,62,0,0
89,616218845,63,1,1,1,1,0,0,29,0,0
90,616218947,59,1,1,1,0,0,0,45,0,0
91,616219076,57,1,1,1,1,0,0,92,1,0
92,616219148,75,1,1,1,0,0,0,42,0,0
93,616219172,61,1,1,1,1,0,0,27,0,0
94,616219193,72,1,1,1,1,0,0,30,0,0
95,616219253,56,1,1,1,1,0,0,44,0,0
96,616219256,45,1,1,1,0,0,0,29,0,0
97,616219507,54,1,1,1,1,0,0,32,1,0
98,616219633,52,1,1,1,1,0,0,35,0,0
99,616219676,53,1,1,1,1,0,0,81,0,0
100,616219790,63,1,1,1,1,0,0,29,0,0
101,616219802,54,1,1,1,1,0,0,25,0,0
102,616219883,54,1,1,1,1,0,0,55,0,0
103,616219934,65,1,1,1,0,0,0,41,0,0
104,616220039,46,1,1,1,1,0,0,44,0,0
105,616220111,47,1,1,1,1,0,0,40,0,0
106,616220140,58,1,1,1,0,0,0,44,0,0
107,616220327,61,1,1,1,1,0,0,41,0,0
108,616220383,60,1,1,1,0,0,0,26,0,0
109,616220414,61,1,1,1,1,0,0,31,0,0
110,616220423,80,1,1,1,1,0,0,35,1,0
111,616220519,56,1,1,1,1,0,0,41,1,0
112,616220543,70,1,1,1,1,0,0,30,0,0
113,616220612,71,1,1,1,1,0,0,20,0,0
114,616220681,58,1,1,1,1,0,0,36,0,0
115,616220743,107,1,1,1,1,0,0,26,0,0
116,616220864,68,1,1,1,0,0,0,39,0,0
117,616221038,54,1,1,1,1,0,0,32,0,0
118,616221044,37,1,1,1,1,0,0,25,0,0
119,616221088,53,1,1,1,1,0,0,28,0,0
120,616221151,67,1,1,1,0,0,0,31,0,0
121,616221152,46,1,1,1,1,0,0,57,0,0
122,616221239,60,1,1,1,1,0,0,25,0,0
123,616221350,58,1,1,1,1,0,0,36,0,0
124,616221404,48,1,1,1,1,0,0,38,1,0
125,616221593,64,1,1,1,1,0,0,49,0,0
126,616221623,56,1,1,1,1,0,0,44,0,0
127,616221632,53,1,1,1,1,0,0,32,0,0
128,616221752,74,1,1,1,1,0,0,49,0,0
129,616221758,50,1,1,1,1,0,0,44,0,0
130,616221794,51,1,1,1,1,0,0,33,0,0
131,616221926,45,1,1,1,1,0,0,35,0,0
132,616222001,45,1,1,1,1,0,0,41,0,0
133,616222051,78,1,1,1,1,0,0,55,0,0
134,616222118,55,1,1,1,1,0,0,37,0,0
135,616222247,39,1,1,1,0,0,0,48,0,0
136,616222397,65,1,1,1,1,0,0,50,0,0
137,616222607,44,1,1,1,1,0,0,39,0,0
138,616222681,60,1,1,1,1,0,0,35,0,0
139,616222720,55,1,1,1,0,0,0,24,1,0
140,616222768,65,1,1,1,1,0,0,24,0,0
141,616222814,47,1,1,1,1,0,0,74,0,0
142,616222831,67,1,1,1,1,0,0,46,0,0
143,616222843,69,1,1,1,1,0,0,24,0,0
144,616222864,59,1,1,1,1,0,0,68,0,0
145,616222988,41,1,1,1,1,0,0,64,0,0
146,616223065,56,1,1,1,1,0,0,42,0,0
147,616223147,44,1,1,1,0,0,0,48,0,0
148,616223167,72,1,1,1,0,0,0,23,0,0
149,616223195,52,1,1,1,1,0,0,34,1,0
150,616223302,59,1,1,1,1,0,0,46,0,0
151,616223419,70,1,1,1,1,0,0,49,0,0
152,616223567,57,1,1,1,1,0,0,51,0,0
153,616223591,55,1,1,1,1,0,0,25,0,0
154,616223636,57,1,1,1,1,0,0,42,0,0
155,616223671,51,1,1,1,1,0,0,33,0,0
156,616223692,65,1,1,1,1,0,0,37,0,0
157,616223734,56,1,1,1,1,0,0,34,1,0
158,616223872,63,1,1,1,1,0,0,24,0,0
159,616223887,47,1,1,1,1,0,0,42,0,0
160,616224011,60,1,1,1,1,0,0,33,0,0
161,616224049,68,1,1,1,0,0,0,46,0,0
162,616224076,64,1,1,1,1,0,0,40,0,0
163,616224125,69,1,1,1,1,0,0,28,0,0
164,616224133,61,1,1,1,1,0,0,29,0,0
165,616224313,96,1,1,1,1,0,0,37,0,0
166,616224374,50,1,1,1,0,0,0,28,1,0
167,616224547,67,1,1,1,1,0,0,46,0,0
168,616224637,67,1,1,1,0,0,0,35,0,0
169,616224676,56,1,1,1,1,0,0,18,0,0
170,616224700,54,1,1,1,1,0,0,26,1,0
171,616224764,46,1,1,1,1,0,0,32,0,0
172,616224899,46,1,1,1,1,0,0,44,0,0
173,616224925,66,1,1,1,1,0,0,22,0,0
174,616224959,38,1,1,1,1,0,0,14,1,0
175,616224988,42,1,1,1,1,0,0,25,2,0
176,616225009,64,1,1,1,1,0,0,30,0,0
177,616225018,66,1,1,1,1,0,0,10,0,0
178,616225051,69,1,1,1,1,0,0,27,1,0
179,616225061,55,1,1,1,0,0,0,43,0,0
180,616225156,56,1,1,1,1,0,0,25,0,0
181,616225373,54,1,1,1,1,0,0,2,0,0
182,616225381,57,1,1,1,1,0,0,20,0,0
183,616225411,59,1,1,1,1,0,0,10,0,0
184,616225472,62,1,1,1,1,0,0,29,0,0
185,616225522,59,1,1,1,0,0,0,50,0,0
186,616225564,52,1,1,1,1,0,0,22,0,0
187,616225699,44,1,1,1,1,0,0,19,0,0
188,616225709,52,1,1,1,1,0,0,32,0,0
189,616225861,62,1,1,1,1,0,0,14,0,0
190,616225891,55,1,1,1,0,0,0,48,0,0
191,616225900,69,1,1,1,1,0,0,36,1,0
192,616226164,71,1,1,1,0,0,0,80,0,0
193,616226180,48,1,1,1,1,0,0,22,0,0
194,616226258,48,1,1,1,1,0,0,53,0,0
195,616226398,53,1,1,1,1,0,0,31,0,0
196,616226518,57,1,1,1,0,0,0,48,0,0
197,616226519,47,1,1,1,0,0,0,46,1,0
198,616226596,67,1,1,1,1,0,0,35,0,0
199,616227250,67,1,1,1,1,0,0,29,0,0
200,616227283,46,1,1,1,1,0,0,37,0,0
201,616227352,39,1,1,1,1,0,0,48,0,0
202,616227397,59,1,1,1,1,0,0,26,0,0
203,616227442,52,1,1,1,1,0,0,53,0,0
204,616227469,51,1,1,1,0,0,0,37,0,0
205,616227562,53,1,1,1,0,0,0,37,0,0
206,616227574,65,1,1,1,0,0,0,44,0,0
207,616227617,43,1,1,1,1,0,0,41,0,0
208,616227622,48,1,1,1,1,0,0,51,0,0
209,616227842,43,1,1,1,1,0,0,45,0,0
210,616227895,61,1,1,1,1,0,0,42,0,0
211,616227958,53,1,1,1,1,0,0,59,0,0
212,616227970,46,1,1,1,0,0,0,69,0,0
213,616227982,42,1,1,1,0,0,0,49,0,0
214,616228012,45,1,1,1,1,0,0,43,0,0
215,616228258,52,1,1,1,1,0,0,43,1,0
216,616228429,63,1,1,1,0,0,0,51,0,0
217,616228510,51,1,1,1,1,0,0,45,0,0
218,616228561,52,1,1,1,1,0,0,34,0,0
219,616228655,56,1,1,1,1,0,0,18,0,0
220,616228657,53,1,1,1,1,0,0,26,1,0
221,616229068,64,1,1,1,1,0,0,43,0,0
222,616229203,39,1,1,1,0,0,0,34,0,0
223,616229272,58,1,1,1,1,0,0,45,0,0
224,616229482,48,1,1,1,1,0,0,32,0,0
225,616229522,56,1,1,1,1,0,0,33,0,0
226,616229738,45,1,1,1,1,0,0,23,0,0
227,616229767,56,1,1,1,0,0,0,58,0,0
228,616229867,39,1,1,1,1,0,0,47,0,0
229,616229977,53,1,1,1,1,0,0,56,0,0
230,616230280,63,1,1,1,1,0,0,41,0,0
231,616230346,52,1,1,1,1,0,0,42,0,0
232,616230356,40,1,1,1,1,0,0,35,0,0
233,616230368,39,1,1,1,1,0,0,22,0,0
234,616230379,57,1,1,1,0,0,0,35,0,0
235,616230458,60,1,1,1,1,0,0,44,0,0
236,616230506,47,1,1,1,1,0,0,34,0,0
237,616230529,61,1,1,1,1,0,0,27,0,0
238,616230704,57,1,1,1,0,0,0,29,0,0
239,616230778,56,1,1,1,0,0,0,29,0,0
240,616230896,42,1,1,1,1,0,0,14,0,0
241,616230997,51,1,1,1,1,0,0,64,0,0
242,616231067,47,1,1,1,1,0,0,31,0,0
243,616231144,40,1,1,1,1,0,0,36,0,0
244,616231375,61,1,1,1,1,0,0,49,0,0
245,616231447,64,1,1,1,0,0,0,55,0,0
246,616231544,58,1,1,1,1,0,0,17,0,0
247,616231558,54,1,1,1,0,0,0,51,0,0
248,616231564,41,1,1,1,1,0,0,31,0,0
249,616231565,53,1,1,1,0,0,0,36,1,0
250,616231585,46,1,1,1,1,0,0,52,1,0
251,616231654,48,1,1,1,1,0,0,30,0,0
252,616231691,52,1,1,1,0,0,0,31,0,0
253,616231795,44,1,1,1,1,0,0,41,0,0
254,616232053,57,1,1,1,1,0,0,39,0,0
255,616232251,62,1,1,1,1,0,0,35,0,0
256,616232257,45,1,1,1,0,0,0,24,0,0
257,616232503,51,1,1,1,1,0,0,41,1,0
258,616232512,58,1,1,1,0,0,0,38,0,0
259,616232630,44,1,1,1,1,0,0,25,0,0
260,616232782,55,1,1,1,0,0,0,20,0,0
261,616232875,40,1,1,1,1,0,0,45,0,0
262,616234888,44,1,1,1,1,0,0,27,0,0
263,616234909,49,1,1,1,1,0,0,27,0,0
264,616235260,51,1,1,1,1,0,0,34,1,0
265,616235338,67,1,1,1,1,0,0,33,0,0
266,616235776,44,1,1,1,1,0,0,35,0,0
267,616235842,42,1,1,1,1,0,0,26,0,0
268,616235848,52,1,1,1,1,0,0,42,0,0
269,616235884,55,1,1,1,1,0,0,34,0,0
270,616236079,43,1,1,1,0,0,0,28,0,0
271,616236223,52,1,1,1,1,0,0,36,0,0
272,616236808,62,1,1,1,1,0,0,43,0,0
273,616237568,37,1,1,1,0,0,0,28,0,0
274,616237669,50,1,1,1,0,0,0,45,1,0
275,616246319,44,1,1,1,1,0,0,15,0,0
276,616250278,44,1,1,1,1,0,0,1,0,0
277,616255096,56,1,1,1,1,0,0,4,0,0
278,616256389,48,1,1,1,1,0,0,12,0,0
279,616263058,39,1,1,1,1,0,0,28,0,0
280,616263295,44,1,1,1,0,0,0,10,0,0
281,616284135,69,1,1,1,1,0,0,31,0,0
282,616284570,60,1,1,1,1,0,0,29,0,0
283,616284642,49,1,1,1,1,0,0,34,0,0
284,616285149,65,1,1,1,1,0,0,34,1,0
285,616285401,67,1,1,1,0,0,0,29,1,0
286,616285659,52,1,1,1,1,0,0,31,0,0
287,616287318,59,1,1,1,1,0,0,26,0,0
288,616287324,64,1,1,1,1,0,0,31,0,0
289,616287345,54,1,1,1,0,0,0,17,0,0
290,616287447,65,1,1,1,1,0,0,30,0,0
291,616287579,63,1,1,1,1,0,0,26,0,0
292,616287621,65,1,1,1,1,0,0,42,0,0
293,616287702,65,1,1,1,1,0,0,31,0,0
294,616287960,52,1,1,1,1,0,0,30,0,0
295,616288152,71,1,1,1,1,0,0,42,0,0
296,616288341,70,1,1,1,1,0,0,25,0,0
297,616289460,60,1,1,1,1,0,0,45,0,0
298,616292463,62,1,1,1,1,0,0,38,0,0
299,616293207,58,1,1,1,1,0,0,46,0,0
300,616294011,64,1,1,1,1,0,0,20,0,0
301,616296594,56,1,1,1,1,0,0,31,0,0
302,616296954,114,1,1,1,1,0,0,26,1,0
303,616297194,83,1,1,1,0,0,0,25,0,0
304,616297275,84,1,1,1,1,0,0,35,0,0
305,616297320,62,1,1,1,1,0,0,35,0,0
306,616297401,72,1,1,1,1,0,0,32,0,0
307,616297419,72,1,1,1,1,0,0,25,0,0
308,616297983,69,1,1,1,1,0,0,34,0,0
309,616298199,153,1,1,1,1,0,0,18,0,0
310,616298418,51,1,1,1,1,0,0,52,0,0
311,616298625,43,1,1,1,1,0,0,34,0,0
312,616298739,58,1,1,1,1,0,0,43,0,0
313,616298784,64,1,1,1,1,0,0,27,1,0
314,616298811,51,1,1,1,1,0,0,31,0,0
315,616298898,115,1,1,1,1,0,0,25,0,0
316,616298907,64,1,1,1,1,0,0,16,1,0
317,616299006,94,1,1,1,1,0,0,34,0,0
318,616299078,68,1,1,1,0,0,0,39,0,0
319,616299144,89,1,1,1,1,0,0,42,0,0
320,616299231,55,1,1,1,0,0,0,32,0,0
321,616299315,70,1,1,1,0,0,0,37,1,0
322,616299405,55,1,1,1,1,0,0,34,0,0
323,616299435,73,1,1,1,1,0,0,37,0,0
324,616299456,50,1,1,1,1,0,0,28,0,0
325,616299501,75,1,1,1,1,0,0,33,0,0
326,616299531,59,1,1,1,1,0,0,39,0,0
327,616299576,56,1,1,1,1,0,0,26,0,0
328,616299699,70,1,1,1,1,0,0,22,0,0
329,616299930,67,1,1,1,1,0,0,55,0,0
330,616300029,73,1,1,1,1,0,0,43,0,0
331,616300071,74,1,1,1,1,0,0,52,1,0
332,616300077,60,1,1,1,1,0,0,44,0,0
333,616300113,63,1,1,1,0,0,0,41,0,0
334,616300149,64,1,1,1,1,0,0,47,0,0
335,616300368,52,1,1,1,1,0,0,28,0,0
336,616300512,64,1,1,1,1,0,0,39,0,0
337,616300515,47,1,1,1,1,0,0,24,0,0
338,616300602,69,1,1,1,1,0,0,43,0,0
339,616300605,65,1,1,1,1,0,0,41,0,0
340,616300671,76,1,1,1,1,0,0,32,1,0
341,616300719,50,1,1,1,0,0,0,53,0,0
342,616300785,54,1,1,1,1,0,0,39,0,0
343,616300803,68,1,1,1,1,0,0,34,1,0
344,616300830,51,1,1,1,1,0,0,43,0,0
345,616300842,50,1,1,1,0,0,0,27,1,0
346,616300911,53,1,1,1,1,0,0,48,0,0
347,616300920,56,1,1,1,1,0,0,32,0,0
348,616301001,65,1,1,1,1,0,0,27,0,0
349,616301016,52,1,1,1,1,0,0,38,0,0
350,616301049,80,1,1,1,0,0,0,37,0,0
351,616301106,53,1,1,1,1,0,0,34,0,0
352,616301190,60,1,1,1,0,0,0,40,0,0
353,616301301,60,1,1,1,1,0,0,36,0,0
354,616301307,48,1,1,1,0,0,0,25,0,0
355,616301361,68,1,1,1,1,0,0,37,0,0
356,616301619,78,1,1,1,1,0,0,37,0,0
357,616301763,58,1,1,1,1,0,0,51,0,0
358,616301904,49,1,1,1,1,0,0,39,0,0
359,616301934,62,1,1,1,1,0,0,36,0,0
360,616301994,55,1,1,1,1,0,0,35,0,0
361,616302027,59,1,1,1,0,0,0,28,0,0
